"age","item","definition","uni_lemma","learned","IPA","length","freq","PAC_assoc","PAT_assoc","PAC_phono_t1","PAT_phono_t1","PAC_phono_t2","PAT_phono_t2","PAC_phono_nt","PAT_phono_nt"
19,272,"toilet/wc",NA,0,"toalεt",6,NA,NA,NA,4,NA,4,NA,3872,4
19,273,"bord","table",0,"bʔoɐ̯",4,7.249215057,5,NA,0,NA,3,NA,1745,4
19,274,"ovn","oven",0,"ɒwn",3,4.779123493,3,0,0,NA,8,NA,1735,4
19,275,"trapper","stairs",0,"tʁɑpʔʌ",6,5.429345629,0,NA,0,NA,1,NA,1897,4
19,276,"bruser",NA,0,"bɐ̯usʔʌ",6,NA,NA,NA,0,NA,0,NA,2067,4
19,277,"potte","potty",0,"pʔʌtə",5,5.111987788,0,NA,0,NA,0,NA,1678,4
19,278,"tv/fjernsyn","tv",0,"teʋe",4,6.146329258,0,NA,0,NA,1,NA,1757,4
19,279,"dør","door",0,"dʔœɐ̯",4,7.207118856,6,NA,1,NA,4,NA,1765,4
19,280,"seng","bed",0,"sεŋ",3,7.477038472,8,NA,0,NA,4,NA,1698,4
19,281,"tørretumbler",NA,0,"tʔœɐ̯ətɒmblʔʌ",12,NA,NA,NA,0,NA,0,NA,3456,4
19,282,"garage","garage",0,"ɡɑʁɑʃə",6,5.159055299,0,NA,0,NA,1,NA,1992,4
19,283,"skab",NA,0,"skab",4,NA,NA,NA,0,NA,7,0,1693,4
19,284,"vask","sink",0,"ʋask",4,5.049856007,3,NA,0,NA,6,NA,1676,4
19,286,"skuffe","drawer",0,"skɔfə",5,4.718498871,0,NA,0,NA,3,NA,1770,4
19,287,"vaskemaskine",NA,0,"ʋaskəmaskinə",12,NA,NA,NA,0,NA,0,NA,3182,4
19,288,"høj stol","high chair",0,"hʔʌjstol",8,0,NA,NA,0,NA,0,NA,2260,4
19,289,"sofa","couch",0,"sofa",4,4.94875989,2,NA,0,NA,0,NA,1734,4
19,290,"vindue","window",0,"ʋʔendu",6,6.249975242,3,NA,0,NA,1,NA,1906,4
19,291,"komfur","stove",0,"kʔʌmfʔuɐ̯",8,4.770684624,4,NA,0,NA,0,NA,2472,4
19,292,"soveværelse","bedroom",0,"sɒwəʋɛʌlsə",10,5.497168225,3,NA,0,NA,0,NA,2748,4
19,293,"vugge","crib",0,"ʋɒɡə",4,4.060443011,0,NA,0,NA,4,NA,1710,4
19,294,"kravlegård","play pen",0,"kʁɑwləɡɒ",8,0,NA,NA,0,NA,0,NA,2334,4
19,295,"stol","chair",0,"stol",4,7.177018766,6,NA,1,NA,4,NA,1674,4
19,296,"værelse",NA,0,"ʋɛʌlsə",6,NA,NA,NA,0,NA,0,NA,1884,4
19,298,"måne","moon",0,"mɒnə",4,5.117993812,2,NA,1,NA,9,NA,1683,4
19,299,"sol","sun",0,"sʔol",4,5.59471138,10,NA,1,NA,9,0,1570,4
19,300,"blomst","flower",0,"blʔʌmst",7,5.214935758,3,NA,0,NA,0,NA,2023,4
19,301,"pind",NA,0,"pʔen",4,NA,NA,NA,3,NA,9,NA,1596,4
19,302,"sten","rock (object)",0,"sdʔen",5,5.049856007,2,NA,0,NA,8,NA,1709,4
19,303,"flag",NA,0,"flaj",4,NA,NA,NA,0,NA,3,NA,1720,4
19,304,"græsslåmaskine","lawn mower",0,"ɡʁaslɒmaskinə",13,0,NA,NA,0,NA,0,NA,3426,4
19,305,"stige",NA,0,"stiə",4,NA,NA,NA,1,NA,5,NA,1636,4
19,306,"fortov",NA,0,"fɒtɔw",5,NA,NA,NA,0,NA,0,NA,1896,4
19,307,"regn","rain",0,"ʁɑjn",4,5.214935758,3,NA,0,NA,0,NA,1734,4
19,308,"stjerne","star",0,"stjεɐ̯nə",7,5.164785974,4,NA,0,NA,0,NA,2286,4
19,309,"gade",NA,0,"ɡaðə",4,NA,NA,NA,1,NA,8,0,1674,4
19,310,"rutschebane",NA,0,"ʁʔutʃεbanə",10,NA,NA,NA,0,NA,0,NA,2705,4
19,311,"badebassin",NA,0,"baðəbasεŋ",9,NA,NA,NA,0,NA,0,NA,2572,4
19,312,"græs",NA,0,"ɡʁas",4,NA,NA,NA,1,NA,3,NA,1708,4
19,313,"sandkasse",NA,0,"sankasə",7,NA,NA,NA,0,NA,0,NA,2013,4
19,314,"tag",NA,0,"taj",3,NA,NA,NA,0,NA,15,0,1689,4
19,315,"gynge (object)","swing (object)",0,"ɡʔœŋə",5,4.564348191,0,NA,0,NA,0,NA,1712,4
19,316,"skovl","shovel",0,"skɔwl",5,4.356708827,0,NA,0,NA,3,NA,1809,4
19,317,"træ","tree",0,"tʁε",3,6.768493212,13,NA,0,NA,6,NA,1725,4
19,318,"haveslange",NA,0,"haʋəslɑŋə",9,NA,NA,NA,0,NA,0,NA,2494,4
19,319,"sky",NA,0,"skʔy",4,NA,NA,NA,2,0,7,0,1624,4
19,320,"vand (not beverage)","water (not beverage)",0,"ʋan",3,7.301147806,50,NA,6,NA,26,0,3330,4
19,321,"himmel","sky",0,"hʔeməl",6,5.147494477,5,NA,0,NA,0,NA,1847,4
19,323,"vind",NA,0,"ʋʔen",4,NA,NA,NA,3,NA,13,NA,1596,4
19,324,"kælk","sled",0,"kεlk",4,4.025351691,0,NA,6,NA,8,NA,3368,4
19,325,"sne","snow",0,"snʔe",4,6.042632834,5,NA,1,NA,7,0,1616,4
19,327,"snemand",NA,0,"snʔeman",7,NA,NA,NA,0,NA,0,NA,2015,4
19,328,"arbejde",NA,0,"ɑbɑjdə",6,NA,NA,NA,0,NA,0,NA,1995,4
20,13,"abe","monkey",0,"abə",3,5.940171253,2,NA,0,NA,11,NA,1662,19.3333333333333
20,14,"gås","goose",0,"ɡɒs",3,4.317488114,1,NA,0,NA,13,0,1702,19.3333333333333
20,15,"løve","lion",0,"lœʋə",4,6.001414878,3,NA,0,NA,3,NA,1685,19.3333333333333
20,16,"and","duck",0,"an",2,6.411818268,1,NA,4,NA,22,0,1674,19.3333333333333
20,17,"hane",NA,0,"hanə",4,NA,NA,NA,2,NA,14,NA,1644,19.3333333333333
20,18,"mus","mouse",0,"mʔus",4,6.086774727,4,NA,1,NA,8,NA,1609,19.3333333333333
20,19,"bamse","teddybear",1,"bɑmsə",5,1.098612289,NA,NA,0,NA,4,NA,1744,19.3333333333333
20,20,"hest","horse",0,"hεst",4,6.843749949,4,0,0,NA,1,NA,1717,19.3333333333333
20,21,"myg",NA,0,"mʔyɡ",4,NA,NA,NA,0,NA,2,NA,1672,19.3333333333333
20,22,"bi","bee",0,"bʔi",3,4.691347882,0,NA,1,0,8,1,1588,19.3333333333333
20,24,"myre",NA,0,"myʔʌ",4,NA,NA,NA,0,NA,1,NA,1649,19.3333333333333
20,25,"bjørn","bear",0,"bjʔœɐ̯n",6,6.257667588,2,NA,0,NA,0,NA,2069,19.3333333333333
20,26,"hvalp","puppy",0,"ʋalp",4,4.820281566,1,NA,0,NA,6,NA,1702,19.3333333333333
20,27,"pingvin","penguin",0,"pʔeŋʋʔin",8,3.737669618,0,NA,0,NA,0,NA,2240,19.3333333333333
20,28,"dyr","animal",0,"dʔyɐ̯",4,5.648974238,23,NA,1,NA,3,NA,1775,19.3333333333333
20,29,"hund","dog",1,"hʔun",4,7.332369206,10,NA,2,NA,12,NA,1617,19.3333333333333
20,31,"egern","squirrel",0,"ʔejʌɐ̯n",6,4.418840608,1,NA,0,NA,0,NA,2143,19.3333333333333
20,32,"høne",NA,0,"hœnə",4,NA,NA,NA,1,NA,5,NA,1683,19.3333333333333
20,33,"skildpadde","turtle",0,"skʔelpaðə",9,5.493061443,0,NA,0,NA,0,NA,2356,19.3333333333333
20,34,"elefant","elephant",0,"eləfant",7,5.918893854,1,NA,0,NA,0,NA,2142,19.3333333333333
20,36,"sommerfugl","butterfly",0,"sʔʌmʔʌfʔul",10,4.605170186,0,NA,0,NA,0,NA,2698,19.3333333333333
20,37,"fisk (animal)","fish (animal)",0,"fʔesk",5,6.705639095,6,2,4,NA,6,NA,3392,19.3333333333333
20,38,"kanin","bunny",0,"kanʔin",6,6.376726948,1,NA,0,NA,1,NA,1850,19.3333333333333
20,39,"tiger","tiger",0,"tiʌ",3,6.955592608,3,NA,0,NA,8,0,1674,19.3333333333333
20,40,"flue","fly (animal)",0,"flu",3,5.720311777,9,NA,0,NA,5,NA,1700,19.3333333333333
20,41,"kat","cat",0,"kat",3,6.933423026,8,NA,0,NA,14,0,1648,19.3333333333333
20,42,"ugle","owl",0,"ulə",3,4.406719247,0,NA,0,NA,6,NA,1629,19.3333333333333
20,43,"frø","frog",0,"fʁʔœ",4,5.590986981,0,NA,0,NA,1,NA,1682,19.3333333333333
20,44,"killing","kitty",0,"kʔilʔeŋ",7,6.08221891,0,NA,4,NA,4,NA,1994,19.3333333333333
20,45,"ulv",NA,0,"ʔulʋ",4,NA,NA,NA,0,NA,3,NA,1652,19.3333333333333
20,46,"fugl","bird",1,"fʔul",4,6.593044534,14,NA,0,NA,9,1,1607,19.3333333333333
20,47,"ko","cow",1,"kʔo",3,6.49677499,5,NA,1,0,14,0,1572,19.3333333333333
20,48,"zebra",NA,0,"sʔebɐ̯ɑ",6,NA,NA,NA,0,NA,0,NA,2070,19.3333333333333
20,49,"får","sheep",0,"fɒ",2,5.257495372,1,NA,3,NA,15,0,1761,19.3333333333333
20,50,"krokodille",NA,0,"kʁɔkʔoðʔilə",11,NA,NA,NA,0,NA,0,NA,2939,19.3333333333333
20,51,"æsel","donkey",0,"ɛsəl",4,5.017279837,1,NA,0,NA,1,NA,1719,19.3333333333333
20,52,"giraf","giraffe",0,"ɡʔiʁɑf",6,4.836281907,1,NA,0,NA,0,NA,1955,19.3333333333333
20,53,"kylling (animal)","chicken (animal)",0,"kʔylʔeŋ",7,6.380122537,8,2,6,NA,6,NA,3992,19.3333333333333
20,54,"gris","pig",0,"ɡʁʔis",5,6.003887067,2,NA,0,NA,4,NA,1746,19.3333333333333
20,55,"lam","lamb",0,"lɑm",3,4.941642423,1,NA,2,NA,3,NA,1701,19.3333333333333
20,56,"barnevogn","stroller",0,"bɑnəʋʔʌwn",9,2.302585093,0,NA,0,NA,0,NA,2451,19.3333333333333
20,57,"flyvemaskine","airplane",0,"flyʋəmaskinə",12,5.945420609,2,0,0,NA,0,NA,3206,19.3333333333333
20,58,"motorcykel","motorcycle",0,"mʔotʌsʔykəl",11,4.094344562,1,0,0,NA,0,NA,2906,19.3333333333333
20,60,"helikopter","helicopter",0,"hεlʔikʔʌptʌ",11,4.477336814,1,NA,0,NA,0,NA,2935,19.3333333333333
20,61,"skib",NA,0,"skʔib",5,NA,NA,NA,0,NA,4,0,1725,19.3333333333333
20,62,"brandbil","firetruck",0,"bɐ̯ɑnbʔil",8,3.091042453,NA,NA,0,NA,0,NA,2545,19.3333333333333
20,63,"klapvogn","stroller",0,"klɑpʋʔʌwn",9,2.302585093,0,NA,0,NA,0,NA,2465,19.3333333333333
20,64,"tog","train",0,"tɒw",3,6.80682936,3,0,2,NA,14,NA,1732,19.3333333333333
20,65,"bus","bus",0,"bʔus",4,6.206575927,3,0,1,NA,12,1,1590,19.3333333333333
20,66,"kælk",NA,0,"kεlk",4,NA,NA,NA,6,NA,8,NA,3368,19.3333333333333
20,67,"traktor","tractor",1,"tʁɑktʔʌ",7,5.780743516,0,NA,0,NA,1,NA,2045,19.3333333333333
20,68,"cykel","bicycle",0,"sʔykəl",6,4.553876892,1,0,0,NA,0,NA,1809,19.3333333333333
20,69,"lastbil","truck",0,"lastbʔil",8,6.812345094,3,0,0,NA,0,NA,2238,19.3333333333333
20,70,"ballon","balloon",0,"balʔʌŋ",6,5.726847748,0,0,0,NA,0,NA,1841,19.3333333333333
20,72,"legetøj","toy (object)",0,"laɪətʔʌj",8,6.261491684,4,0,0,NA,0,NA,2251,19.3333333333333
20,73,"blyant","pen/pencil",0,"blʔyant",7,0,NA,NA,0,NA,0,NA,2035,19.3333333333333
20,74,"gave",NA,0,"ɡaʋə",4,NA,NA,NA,2,NA,7,NA,1676,19.3333333333333
20,75,"lego",NA,0,"lʔeɡʔo",6,NA,NA,NA,0,NA,0,NA,1855,19.3333333333333
20,76,"bog","book",1,"bɒw",3,7.722677516,2,NA,1,NA,10,NA,1744,19.3333333333333
20,77,"historie",NA,0,"hʔistʔoɐ̯jə",10,NA,NA,NA,0,NA,0,NA,2883,19.3333333333333
20,78,"puslespil",NA,0,"pʔusləspʔel",11,NA,NA,NA,0,NA,0,NA,2880,19.3333333333333
20,80,"klods","block",0,"klʔoðs",6,5.605802066,0,NA,0,NA,0,NA,1871,19.3333333333333
20,81,"spil",NA,0,"spʔel",5,NA,NA,NA,0,NA,6,NA,1704,19.3333333333333
20,82,"dukke","doll",0,"dɒkə",4,5.796057751,1,NA,1,NA,7,NA,1700,19.3333333333333
20,83,"kridt",NA,0,"kʁʔit",5,NA,NA,NA,0,NA,3,NA,1739,19.3333333333333
20,84,"sæbebobler","bubbles",0,"sɛbʔebʔʌblʔʌ",12,5.075173815,0,NA,0,NA,0,NA,3189,19.3333333333333
20,86,"kuglepen","pen/pencil",0,"kuləpεn",7,0,NA,NA,0,NA,0,NA,2102,19.3333333333333
20,87,"modellérvoks",NA,0,"modεlʔeɐ̯ʋʔʌks",13,NA,NA,NA,0,NA,0,NA,3739,19.3333333333333
20,88,"agurk",NA,0,"aɡʔuɐ̯k",6,NA,NA,NA,0,NA,0,NA,2100,19.3333333333333
20,91,"appelsin","orange (food)",0,"ɑpεlsʔin",8,6.411818268,5,NA,0,NA,0,NA,2244,19.3333333333333
20,93,"slik","candy",0,"slʔek",5,5.521460918,1,NA,0,NA,5,NA,1686,19.3333333333333
20,94,"banan","banana",1,"banan",5,5.023880521,2,NA,0,NA,0,NA,1792,19.3333333333333
20,95,"kylling (food)","chicken (food)",0,"kʔylʔeŋ",7,6.380122537,8,2,6,NA,6,NA,3992,19.3333333333333
20,96,"slikkepind",NA,0,"slʔekəpʔen",10,NA,NA,NA,0,NA,0,NA,2597,19.3333333333333
20,97,"boller","bun",0,"bʔʌlʔʌ",6,3.688879454,0,NA,0,NA,4,1,1763,19.3333333333333
20,98,"kød","meat",0,"kʔœð",4,5.755742214,6,2,0,NA,5,NA,1614,19.3333333333333
20,99,"smør","butter",0,"smʔœɐ̯",5,6.063785209,4,NA,0,NA,1,NA,1885,19.3333333333333
20,100,"burger",NA,0,"bœɡʔʌ",5,NA,NA,NA,0,NA,2,NA,1763,19.3333333333333
20,101,"leverpostej",NA,0,"leʋʔʌpʔʌstɑj",12,NA,NA,NA,0,NA,0,NA,3240,19.3333333333333
20,102,"småkager",NA,0,"smʔʌkajʌ",8,NA,NA,NA,0,NA,0,NA,2206,19.3333333333333
20,103,"brød","bread",0,"bɐ̯ʔœð",5,5.96870756,5,2,0,NA,0,NA,1943,19.3333333333333
20,105,"sodavand",NA,0,"sʔoðaʋan",8,NA,NA,NA,0,NA,0,NA,2264,19.3333333333333
20,106,"bønner",NA,0,"bʔœnʔʌ",6,NA,NA,NA,0,NA,3,NA,1787,19.3333333333333
20,107,"melon",NA,0,"mʔelʔon",7,NA,NA,NA,0,NA,0,NA,1982,19.3333333333333
20,108,"sovs",NA,0,"sɔws",4,NA,NA,NA,0,NA,3,NA,1724,19.3333333333333
20,109,"chips",NA,0,"tʃjʔips",7,NA,NA,NA,0,NA,0,NA,2122,19.3333333333333
20,110,"mælk","milk",1,"mεlk",4,7.21964204,8,0,4,NA,4,NA,1709,19.3333333333333
20,111,"spaghetti","pasta",0,"spaɡʔetʔi",9,3.218875825,0,NA,0,NA,0,NA,2450,19.3333333333333
20,112,"chokolade",NA,0,"ʃʔokʔolaðə",10,NA,NA,NA,0,NA,0,NA,2649,19.3333333333333
20,114,"spegepølse",NA,0,"spaɪʔepʔœlsə",12,NA,NA,NA,0,NA,0,NA,3124,19.3333333333333
20,115,"cola",NA,0,"kʔola",5,NA,NA,NA,0,NA,4,NA,1692,19.3333333333333
20,116,"nødder",NA,0,"nʔœðʌ",5,NA,NA,NA,0,NA,2,NA,1729,19.3333333333333
20,117,"syltetøj",NA,0,"sʔyltətʔʌj",10,NA,NA,NA,0,NA,0,NA,2608,19.3333333333333
20,118,"cornflakes","cheerios",0,"kʌnflεjɡs",9,3.526360525,0,NA,0,NA,0,NA,2588,19.3333333333333
20,119,"ost","cheese",0,"ʔost",4,6.208590026,4,0,1,NA,2,NA,1630,19.3333333333333
20,120,"suppe",NA,0,"sɔpə",4,NA,NA,NA,0,NA,6,NA,1678,19.3333333333333
20,121,"dessert",NA,0,"dʔesεɐ̯t",7,NA,NA,NA,0,NA,0,NA,2268,19.3333333333333
20,122,"ostehaps",NA,0,"ʔostʔehɑps",10,NA,NA,NA,0,NA,0,NA,2739,19.3333333333333
20,123,"te",NA,0,"te",2,NA,NA,NA,1,NA,14,0,1713,19.3333333333333
20,124,"fisk (food)","fish (food)",0,"fʔesk",5,6.705639095,6,2,4,NA,6,NA,3392,19.3333333333333
20,125,"pandekager",NA,0,"panəkajʌ",8,NA,NA,NA,0,NA,0,NA,2288,19.3333333333333
20,126,"tun",NA,0,"tʔun",4,NA,NA,NA,1,NA,11,NA,1592,19.3333333333333
20,127,"frikadeller",NA,0,"fʁʔekadεlʌ",10,NA,NA,NA,0,NA,0,NA,2688,19.3333333333333
20,128,"pasta","pasta",0,"pasta",5,3.218875825,0,NA,0,NA,0,NA,1802,19.3333333333333
20,129,"tyggegummi",NA,0,"tʔyɡəɡɒmʔi",10,NA,NA,NA,0,NA,0,NA,2754,19.3333333333333
20,130,"gulerødder","carrots",0,"ɡuləʁʔœðʔʌ",10,4.718498871,1,2,0,NA,0,NA,2709,19.3333333333333
20,132,"vand (beverage)","water (beverage)",0,"ʋan",3,7.301147806,50,NA,6,NA,26,0,3330,19.3333333333333
20,133,"grød",NA,0,"ɡʁʔœð",5,NA,NA,NA,0,NA,3,NA,1789,19.3333333333333
20,134,"pizza","pizza",0,"pʔitsa",6,3.737669618,0,2,0,NA,0,NA,1875,19.3333333333333
20,135,"vindruer",NA,0,"ʋʔenʁuʔʌ",8,NA,NA,NA,0,NA,0,NA,2227,19.3333333333333
20,136,"havregryn","cereal",0,"hɑʔuɐ̯ʌɡʁʔyn",11,5.187385806,4,NA,0,NA,0,NA,3254,19.3333333333333
20,137,"pomfritter",NA,0,"pʔʌmfʁʔitʔʌ",11,NA,NA,NA,0,NA,0,NA,2962,19.3333333333333
20,138,"vingummi",NA,0,"ʋʔinɡɒmʔi",9,NA,NA,NA,0,NA,0,NA,2517,19.3333333333333
20,140,"popcorn",NA,0,"pʔʌpkɒn",7,NA,NA,NA,0,NA,0,NA,2059,19.3333333333333
20,141,"vitaminer",NA,0,"ʋʔitaminʔʌ",10,NA,NA,NA,0,NA,0,NA,2688,19.3333333333333
20,142,"jordbær",NA,0,"jʔoɐ̯bεɐ̯",7,NA,NA,NA,0,NA,0,NA,2596,19.3333333333333
20,143,"pølser",NA,0,"pʔœlsʔʌ",7,NA,NA,NA,0,NA,0,NA,1945,19.3333333333333
20,144,"yoghurt",NA,0,"ʔyʔoɡhʔuɐ̯t",10,NA,NA,NA,0,NA,0,NA,3051,19.3333333333333
20,145,"juice","juice",0,"dʒusə",5,6.986566459,2,NA,0,NA,2,NA,1792,19.3333333333333
20,146,"rosiner","raisin",0,"ʁosinʔʌ",7,2.944438979,0,NA,0,NA,0,NA,2086,19.3333333333333
20,147,"æble","apple",0,"ɛblə",4,6.070737728,5,2,0,NA,3,NA,1676,19.3333333333333
20,148,"kaffe","coffee",0,"kɑfə",4,6.326149473,4,NA,0,NA,6,NA,1664,19.3333333333333
20,149,"rugbrød",NA,0,"ʁʔubɐ̯ʔœð",8,NA,NA,NA,0,NA,0,NA,2521,19.3333333333333
20,150,"æg","egg",0,"εɡ",2,5.926926026,2,NA,0,NA,10,0,1770,19.3333333333333
20,151,"kage(r)","cake",0,"kajʌ",4,6.584791392,1,1,0,NA,4,NA,1665,19.3333333333333
20,152,"saft(evand)",NA,0,"sɑftəʋan",8,NA,NA,NA,0,NA,0,NA,2288,19.3333333333333
20,153,"ærter","peas",0,"εɐ̯tʔʌ",5,4.454347296,1,2,0,NA,0,NA,1917,19.3333333333333
20,154,"kartofler",NA,0,"kɑtʔʌflʔʌ",9,NA,NA,NA,0,NA,0,NA,2413,19.3333333333333
20,155,"salt",NA,0,"salt",4,NA,NA,NA,0,NA,3,NA,1641,19.3333333333333
20,156,"ble","diaper",1,"blʔe",4,5.087596335,0,NA,0,NA,5,NA,1609,19.3333333333333
20,157,"hue","hat",0,"hu",2,6.874198495,3,NA,1,NA,11,0,1766,19.3333333333333
20,158,"strømpebukser","tights",0,"stʁʔœmpəbɒksʔʌ",14,2.63905733,0,NA,0,NA,0,NA,3653,19.3333333333333
20,159,"bluse","shirt",0,"blusə",5,6.259581464,6,NA,0,NA,3,NA,1724,19.3333333333333
20,160,"jakke","jacket",0,"jɑkə",4,5.192956851,5,NA,1,NA,5,NA,1695,19.3333333333333
20,161,"strømper","sock",0,"stʁʔœmpʔʌ",9,4.394449155,2,0,0,NA,0,NA,2428,19.3333333333333
20,162,"bukser","pants",0,"bɒksʔʌ",6,5.993961427,6,NA,0,NA,0,NA,1837,19.3333333333333
20,163,"kjole","dress (object)",0,"kjolə",5,5.823045895,3,NA,0,NA,1,NA,1754,19.3333333333333
20,164,"støvler","boots",0,"stʔœʋlʔʌ",8,5.375278408,0,NA,0,NA,0,NA,2150,19.3333333333333
20,165,"bælte",NA,0,"bεldə",5,NA,NA,NA,0,NA,0,NA,1769,19.3333333333333
20,166,"knap","button",0,"knɑp",4,5.805134969,2,NA,0,NA,3,NA,1744,19.3333333333333
20,167,"sut","pacifier",1,"sʔut",4,1.791759469,0,NA,0,NA,8,NA,1587,19.3333333333333
20,168,"flyverdragt",NA,0,"flʔyʋεɐ̯dʁɑɡt",12,NA,NA,NA,0,NA,0,NA,3600,19.3333333333333
20,171,"frakke","coat",0,"fʁɑkə",5,6.182084907,5,NA,0,NA,2,NA,1784,19.3333333333333
20,172,"lynlås","zipper",0,"lʔynlɒs",7,4.189654742,2,NA,0,NA,0,NA,2050,19.3333333333333
20,173,"t-shirt","t-shirt",0,"tʃœt",4,0,0,NA,0,NA,0,NA,1757,19.3333333333333
20,174,"hagesmæk","bib",0,"hajəsmεk",8,3.970291914,NA,NA,0,NA,0,NA,2327,19.3333333333333
20,175,"nattøj","pajamas",0,"nattʔʌj",7,4.736198448,0,NA,0,NA,0,NA,2084,19.3333333333333
20,176,"trusser","underpants",0,"tʁʔusʔʌ",7,2.302585093,NA,NA,0,NA,0,NA,1971,19.3333333333333
20,177,"halskæde","necklace",0,"halskɛðə",8,3.850147602,0,NA,0,NA,0,NA,2243,19.3333333333333
20,178,"shorts","shorts",0,"ʃɒts",4,3.583518938,2,NA,0,NA,1,NA,1746,19.3333333333333
20,179,"trøje","sweater",0,"tɐ̯ʌjə",5,4.836281907,4,NA,0,NA,0,NA,1947,19.3333333333333
20,180,"halstørklæde",NA,0,"halstʔœɐ̯klɛðə",13,NA,NA,NA,0,NA,0,NA,3629,19.3333333333333
20,182,"underbukser",NA,0,"ɒnʔʌbɒksʔʌ",10,NA,NA,NA,0,NA,0,NA,2687,19.3333333333333
20,183,"hjemmesko/sutsko",NA,0,"jεmεskʔo",8,NA,NA,NA,0,NA,0,NA,2323,19.3333333333333
20,184,"sokker","sock",0,"sʔʌkʔʌ",6,4.394449155,2,0,0,NA,1,NA,1758,19.3333333333333
20,185,"vanter",NA,0,"ʋantʔʌ",6,NA,NA,NA,0,NA,0,NA,1862,19.3333333333333
20,187,"hår","hair",0,"hɒ",2,7.17395832,6,NA,4,NA,14,0,1769,19.3333333333333
20,188,"sår","owie",0,"sɒ",2,2.944438979,NA,NA,3,NA,16,0,1689,19.3333333333333
20,189,"ansigt","face",0,"ansʔeɡt",7,6.52649486,9,NA,0,NA,0,NA,2080,19.3333333333333
20,190,"kind","cheek",0,"kʔen",4,3.784189634,1,NA,3,NA,12,NA,1559,19.3333333333333
20,191,"tænder","tooth",0,"tεnʔʌ",5,4.418840608,1,NA,0,NA,1,NA,1732,19.3333333333333
20,192,"arm","arm",0,"ɑm",2,5.590986981,4,NA,2,NA,11,0,1756,19.3333333333333
20,193,"knæ","knee",0,"knε",3,5.147494477,1,NA,0,NA,6,NA,1701,19.3333333333333
20,194,"tissekone","vagina",0,"tʔisəkonə",9,0,0,NA,0,NA,0,NA,2390,19.3333333333333
20,195,"ben","leg",0,"bʔen",4,5.620400866,8,NA,4,NA,12,1,1580,19.3333333333333
20,196,"læber",NA,0,"lɛbʔʌ",5,NA,NA,NA,0,NA,0,NA,1767,19.3333333333333
20,197,"tissemand","penis",0,"tʔisəman",8,2.302585093,0,NA,0,NA,0,NA,2188,19.3333333333333
20,198,"bryster",NA,0,"bɐ̯ʔœstʔʌ",8,NA,NA,NA,0,NA,0,NA,2422,19.3333333333333
20,199,"mave",NA,0,"maʋə",4,NA,NA,NA,1,NA,9,0,1671,19.3333333333333
20,200,"tunge","tongue",0,"tɒŋə",4,5.33753808,2,NA,0,NA,9,NA,1695,19.3333333333333
20,201,"finger","finger",0,"fʔeŋʌ",5,6.22059017,3,NA,0,NA,4,NA,1722,19.3333333333333
20,202,"mund","mouth",0,"mɒn",3,6.985641818,5,2,1,NA,16,0,1704,19.3333333333333
20,203,"tå","toe",0,"tɒ",2,4.615120517,2,NA,5,NA,18,0,1731,19.3333333333333
20,204,"fødder",NA,0,"fʔœðʔʌ",6,NA,NA,NA,0,NA,2,NA,1828,19.3333333333333
20,205,"navle","belly button",0,"nɑwlə",5,0,NA,NA,0,NA,0,NA,1781,19.3333333333333
20,206,"øje","eye",1,"ʌjə",3,5.690359454,4,NA,0,NA,3,NA,1682,19.3333333333333
20,207,"hage",NA,0,"hajə",4,NA,NA,NA,1,NA,10,NA,1669,19.3333333333333
20,208,"numse",NA,0,"nɒmsə",5,NA,NA,NA,0,NA,3,NA,1766,19.3333333333333
20,209,"øre","ear",0,"œʔʌ",3,5.416100402,3,NA,0,NA,8,NA,1578,19.3333333333333
20,210,"hoved","head",0,"hoəð",4,7.156176637,7,NA,0,NA,0,NA,1768,19.3333333333333
20,211,"næse","nose",0,"nɛsə",4,6.799055862,6,NA,0,NA,5,NA,1681,19.3333333333333
20,212,"hånd","hand",0,"hʔʌn",4,7.163172391,3,0,2,NA,9,NA,1592,19.3333333333333
20,213,"skulder",NA,0,"skʔulʔʌ",7,NA,NA,NA,0,NA,0,NA,1923,19.3333333333333
20,214,"affald","trash",0,"ɑwfal",5,4.343805422,0,NA,0,NA,0,NA,1872,19.3333333333333
20,215,"klokke","clock",0,"klʔʌkə",6,5.525452939,1,NA,0,NA,0,NA,1787,19.3333333333333
20,216,"saks","scissors",0,"sɑks",4,5.257495372,0,NA,0,NA,3,NA,1680,19.3333333333333
20,217,"bakke",NA,0,"bɑkə",4,NA,NA,NA,1,NA,6,NA,1662,19.3333333333333
20,218,"kop","cup",0,"kʔʌp",4,6.746412129,8,NA,0,NA,7,NA,1593,19.3333333333333
20,219,"serviet",NA,0,"sεɐ̯ʋʔiεt",8,NA,NA,NA,0,NA,0,NA,2523,19.3333333333333
20,220,"billede","picture",0,"bʔeləðə",7,6.781057626,0,NA,0,NA,0,NA,1985,19.3333333333333
20,221,"kost","broom",0,"kʔost",5,4.762173935,0,NA,1,NA,3,NA,1681,19.3333333333333
20,222,"ske","spoon",1,"skʔe",4,5.942799375,8,2,3,0,12,0,1598,19.3333333333333
20,223,"briller","glasses",0,"bɐ̯ʔelʔʌ",7,5.176149733,1,NA,0,NA,0,NA,2202,19.3333333333333
20,224,"kniv",NA,0,"knʔiw",5,NA,NA,NA,0,NA,2,NA,1765,19.3333333333333
