"age","item","definition","uni_lemma","learned","IPA","length","freq","PAC_assoc","PAT_assoc","PAC_phono_t1","PAT_phono_t1","PAC_phono_t2","PAT_phono_t2","PAC_phono_nt","PAT_phono_nt"
22,119,"tamburo",NA,0,"tamburo",7,NA,NA,NA,0,NA,0,NA,2035,225.111111111111
22,120,"soldatini",NA,0,"soldatinɪ",9,NA,NA,NA,0,NA,0,NA,2369,225.111111111111
22,121,"secchiello","bucket",0,"sekjɛllo",8,4.779123493,0,6,0,NA,0,NA,2267,225.111111111111
22,122,"pupazzi",NA,0,"pʊpatsɪ",7,NA,NA,NA,0,NA,0,NA,2122,225.111111111111
22,123,"pistola","gun",0,"pistɔla",7,4.976733742,4,1,0,NA,0,NA,2014,225.111111111111
22,124,"palloncino",NA,0,"pallontʃino",11,NA,NA,NA,0,NA,0,NA,2803,225.111111111111
22,126,"paletta","spade",0,"paleta",6,1.386294361,0,2,0,NA,4,3.5,1788,225.111111111111
22,127,"giocattolo","toy (object)",0,"dʒokatolo",9,6.261491684,4,1.5,0,NA,0,NA,2358,225.111111111111
22,128,"favola/storia","book",0,"favola",6,7.722677516,6,NA,0,NA,3,NA,1817,225.111111111111
22,129,"cubi","block",0,"kubɪ",4,5.605802066,1,4,0,NA,2,NA,1935,225.111111111111
22,130,"costruzioni",NA,0,"kɔstrʊtsiɔnɪ",12,NA,NA,NA,0,NA,0,NA,3265,225.111111111111
22,131,"casetta",NA,0,"kazeta",6,NA,NA,NA,0,NA,2,NA,1826,225.111111111111
22,132,"birilli",NA,0,"birillɪ",7,NA,NA,NA,0,NA,0,NA,2121,225.111111111111
22,133,"bambola","doll",1,"bambola",7,5.796057751,1,NA,0,NA,0,NA,1973,225.111111111111
22,134,"treno","train",1,"trɛno",5,6.80682936,3,NA,0,NA,2,NA,1753,225.111111111111
22,135,"trattore","tractor",0,"tratore",7,5.780743516,0,NA,0,NA,0,NA,1965,225.111111111111
22,136,"slitta",NA,0,"zlita",5,NA,NA,NA,0,NA,0,NA,1780,225.111111111111
22,137,"passeggino","stroller",0,"passedʒino",10,2.302585093,0,NA,0,NA,0,NA,2632,225.111111111111
22,138,"motocicletta","motorcycle",0,"mototʃikleta",12,4.094344562,1,NA,0,NA,0,NA,3136,225.111111111111
22,139,"jeep","jeep",0,"dʒɛep",5,3.295836866,0,NA,0,NA,0,NA,1989,225.111111111111
22,140,"gru","crane",0,"ɡru",3,3.258096538,0,NA,0,NA,0,NA,1938,225.111111111111
22,141,"elicottero",NA,0,"ɛlikɔtero",9,NA,NA,NA,0,NA,0,NA,2459,225.111111111111
22,142,"camion","truck",0,"kamion",6,6.812345094,5,NA,0,NA,0,NA,1866,225.111111111111
22,143,"bicicletta","bicycle",1,"bitʃikleta",10,4.553876892,1,NA,0,NA,0,NA,2655,225.111111111111
22,144,"barca","boat",0,"barka",5,6.194405391,4,6,0,NA,3,0,1769,225.111111111111
22,145,"automobile","car",0,"aʊtomɔbile",10,7.744569809,15,NA,0,NA,0,NA,2733,225.111111111111
22,146,"autobus","bus",0,"aʊtobʊs",7,6.206575927,3,NA,0,NA,0,NA,2181,225.111111111111
22,148,"zebra",NA,0,"dzɛbra",6,NA,NA,NA,0,NA,0,NA,1981,225.111111111111
22,149,"zanzara","mosquito",0,"dzandzara",9,2.708050201,1,NA,0,NA,0,NA,2492,225.111111111111
22,150,"uccellino","bird",0,"ʊtʃellino",9,6.593044534,14,1.5,0,NA,0,NA,2427,225.111111111111
22,151,"topo","mouse",0,"tɔpo",4,6.086774727,4,1,1,0,5,4,1794,225.111111111111
22,152,"tigre","tiger",0,"tiɡre",5,6.955592608,3,2,0,NA,1,0,1861,225.111111111111
22,153,"tartaruga","turtle",0,"tartaruɡa",9,5.493061443,0,NA,0,NA,0,NA,2416,225.111111111111
22,154,"tacchino",NA,0,"takino",6,NA,NA,NA,0,NA,3,NA,1766,225.111111111111
22,155,"scoiattolo",NA,0,"skɔɪatolo",9,NA,NA,NA,0,NA,0,NA,2381,225.111111111111
22,156,"scimmia","monkey",0,"ʃimmia",6,5.940171253,3,1,0,NA,0,NA,1967,225.111111111111
22,157,"rana","frog",0,"rana",4,5.590986981,0,6,0,NA,6,5,1659,225.111111111111
22,158,"pulcino","chick",0,"pʊltʃino",8,2.63905733,1,NA,0,NA,0,NA,2178,225.111111111111
22,159,"pinguino","penguin",0,"piŋɡwino",8,3.737669618,0,NA,0,NA,0,NA,2268,225.111111111111
22,160,"pesciolino","fish (animal)",1,"peʃolino",8,6.705639095,3,6,0,NA,0,NA,2165,225.111111111111
22,161,"pecora","sheep",0,"pɛkora",6,5.257495372,2,2,0,NA,1,3,1880,225.111111111111
22,162,"papera","duck",0,"papera",6,6.411818268,2,6,0,NA,4,5,1837,225.111111111111
22,163,"orso","bear",0,"orso",4,6.257667588,4,2,0,NA,2,NA,1782,225.111111111111
22,164,"oca","goose",0,"ɔka",3,4.317488114,2,NA,1,NA,8,0,1819,225.111111111111
22,165,"mucca","cow",1,"muka",4,6.49677499,6,1,0,NA,10,0.333333333333333,1823,225.111111111111
22,166,"mosca","fly (animal)",0,"moska",5,5.720311777,7,0,0,NA,3,0,1849,225.111111111111
22,167,"maiale","pig",0,"majale",6,6.003887067,2,6,0,NA,1,NA,1882,225.111111111111
22,168,"lupo","wolf",1,"lupo",4,4.672828834,1,1.5,0,NA,9,3.5,1832,225.111111111111
22,169,"leone","lion",0,"leone",5,6.001414878,3,1,0,NA,1,NA,1830,225.111111111111
22,170,"ippopotamo","hippopotamus",0,"ipopɔtamo",9,3.951243719,NA,NA,0,NA,0,NA,2441,225.111111111111
22,171,"gufo",NA,0,"ɡufo",4,NA,NA,NA,0,NA,6,6,1867,225.111111111111
22,172,"giraffa","giraffe",0,"dʒiraffa",8,4.836281907,1,NA,0,NA,0,NA,2296,225.111111111111
22,174,"gallo","rooster",0,"ɡallo",5,4.110873864,2,NA,0,NA,3,4,1731,225.111111111111
22,175,"gallina","hen",0,"ɡallina",7,3.912023005,5,NA,0,NA,0,NA,1951,225.111111111111
22,176,"formica","ant",0,"formika",7,3.526360525,0,NA,0,NA,0,NA,2052,225.111111111111
22,177,"foca",NA,0,"fɔka",4,NA,NA,NA,2,NA,6,0,1829,225.111111111111
22,178,"farfalla","butterfly",1,"farfalla",8,4.605170186,0,1,0,NA,0,NA,2183,225.111111111111
22,179,"elefante","elephant",0,"ɛlefante",8,5.918893854,1,2,0,NA,0,NA,2272,225.111111111111
22,180,"cucciolo",NA,0,"kutʃolo",7,NA,NA,NA,0,NA,0,NA,2023,225.111111111111
22,181,"coniglio","bunny",0,"koniʎo",6,6.376726948,1,NA,0,NA,0,NA,1879,225.111111111111
22,182,"coccodrillo","crocodile",0,"kokodrillo",10,4.077537444,0,6,0,NA,0,NA,2671,225.111111111111
22,183,"cerbiatto","fawn",0,"tʃerbjato",9,1.386294361,0,NA,0,NA,0,NA,2438,225.111111111111
22,185,"capra","goat",0,"kapra",5,4.317488114,2,2,0,NA,4,5,1743,225.111111111111
22,187,"asino","donkey",0,"azino",5,5.017279837,1,0,1,NA,4,NA,1734,225.111111111111
22,188,"ape",NA,0,"ape",3,NA,NA,NA,0,NA,7,4.8,1796,225.111111111111
22,189,"animale","animal",0,"animale",7,5.648974238,24,1,0,NA,0,NA,2040,225.111111111111
22,190,"agnello","lamb",0,"aɲɛllo",6,4.941642423,1,NA,0,NA,1,NA,1915,225.111111111111
22,203,"organo genitale maschile","penis",0,"ɔrɡanodʒenitalemaskile",22,2.302585093,0,NA,0,NA,0,NA,5862,225.111111111111
22,206,"sederino","butt",0,"sederino",8,1.945910149,0,4,0,NA,0,NA,2201,225.111111111111
22,207,"seno","breast",0,"seno",4,2.995732274,1,2,0,NA,5,5,1739,225.111111111111
22,208,"spalla",NA,0,"spalla",6,NA,NA,NA,1,0,3,2,1849,225.111111111111
22,210,"unghie",NA,0,"uŋɡje",5,NA,NA,NA,0,NA,0,NA,2017,225.111111111111
22,211,"asciugamano",NA,0,"aʃʊɡamano",9,NA,NA,NA,0,NA,0,NA,2433,225.111111111111
22,212,"aspirapolvere",NA,0,"aspirapolvere",13,NA,NA,NA,0,NA,0,NA,3410,225.111111111111
22,215,"bottiglia","bottle",0,"botiʎa",6,5.953243334,4,3.33333333333333,0,NA,0,NA,1889,225.111111111111
22,216,"candeline",NA,0,"kandeline",9,NA,NA,NA,0,NA,0,NA,2362,225.111111111111
22,217,"cestino",NA,0,"tʃestino",8,NA,NA,NA,0,NA,0,NA,2185,225.111111111111
22,220,"colori",NA,0,"kolorɪ",6,NA,NA,NA,0,NA,0,NA,1938,225.111111111111
22,221,"coltello","knife",0,"koltɛllo",8,4.941642423,4,0,0,NA,0,NA,2191,225.111111111111
22,222,"coperchio","cover (object)",0,"kopɛrkio",8,5.451038454,5,1,0,NA,0,NA,2240,225.111111111111
22,223,"coperta","blanket",0,"kopɛrta",7,4.941642423,2,1,0,NA,0,NA,2014,225.111111111111
22,225,"cuscino","pillow",0,"kʊʃino",6,4.787491743,2,2.5,0,NA,2,NA,1882,225.111111111111
22,226,"dentifricio",NA,0,"dentifritʃo",11,NA,NA,NA,0,NA,0,NA,2946,225.111111111111
22,227,"disegno",NA,0,"dizeɲʲo",7,NA,NA,NA,0,NA,0,NA,2169,225.111111111111
22,228,"fazzoletto","tissue",0,"fatsoleto",9,4.644390899,0,4,0,NA,0,NA,2325,225.111111111111
22,229,"forbici","scissors",0,"fɔrbitʃɪ",8,5.257495372,0,NA,0,NA,0,NA,2337,225.111111111111
22,230,"forchetta","fork",0,"forketa",7,5.081404365,2,0,0,NA,0,NA,2013,225.111111111111
22,231,"fotografia",NA,0,"fotoɡrafia",10,NA,NA,NA,0,NA,0,NA,2706,225.111111111111
22,232,"giornale","paper",0,"dʒornale",8,6.970730078,10,NA,0,NA,0,NA,2228,225.111111111111
22,234,"libro","book",1,"libro",5,7.722677516,6,NA,0,NA,1,NA,1837,225.111111111111
22,235,"martello","hammer",0,"martɛllo",8,4.844187086,0,4,0,NA,0,NA,2144,225.111111111111
22,237,"medicina",NA,0,"meditʃina",9,NA,NA,NA,0,NA,0,NA,2419,225.111111111111
22,238,"musica","music",0,"muzika",6,5.141663557,1,NA,0,NA,1,NA,1955,225.111111111111
22,239,"ombrello","umbrella",1,"ombrɛllo",8,5.030437921,1,NA,0,NA,0,NA,2277,225.111111111111
22,241,"pentola","pot",0,"pentola",7,5.241747015,6,0,0,NA,0,NA,1940,225.111111111111
22,242,"pettine","comb (object)",1,"petine",6,5.068904202,2,1,0,NA,0,NA,1858,225.111111111111
22,243,"pianta","plant",0,"pjanta",6,4.770684624,2,3,0,NA,4,3,1851,225.111111111111
22,244,"piatto","dish",1,"pjato",5,4.510859507,2,2.25,1,NA,4,6,1735,225.111111111111
22,245,"sacchetto",NA,0,"saketo",6,NA,NA,NA,0,NA,2,NA,1814,225.111111111111
22,246,"sapone","soap",1,"sapone",6,4.779123493,3,6,0,NA,1,NA,1844,225.111111111111
22,247,"scatola","box",0,"skatola",7,7.201916318,4,1,0,NA,1,NA,1888,225.111111111111
22,248,"scopa","broom",0,"skopa",5,4.762173935,0,NA,0,NA,1,NA,1831,225.111111111111
22,249,"secchio",NA,0,"sekio",5,NA,NA,NA,0,NA,4,0,1802,225.111111111111
22,250,"shampoo",NA,0,"ʃampɔo",6,NA,NA,NA,0,NA,0,NA,1929,225.111111111111
22,251,"soldi","money",1,"sɔldɪ",5,6.442540166,6,NA,0,NA,0,NA,1935,225.111111111111
22,252,"spazzolino da denti","toothbrush",0,"spatsolinodadɛntɪ",17,2.944438979,0,NA,0,NA,0,NA,4375,225.111111111111
22,253,"specchio","mirror",0,"spɛkio",6,5.099866428,4,2,0,NA,1,NA,1918,225.111111111111
22,254,"straccio",NA,0,"stratʃo",7,NA,NA,NA,0,NA,1,NA,1974,225.111111111111
22,256,"tazza","cup",0,"tatsa",5,6.746412129,2,2.66666666666667,0,NA,3,0,1731,225.111111111111
22,257,"telefono","telephone",1,"telɛfono",8,5.693732139,0,NA,0,NA,0,NA,2247,225.111111111111
22,258,"termometro",NA,0,"termɔmetro",10,NA,NA,NA,0,NA,0,NA,2720,225.111111111111
22,259,"termosifone",NA,0,"tɛrmozifone",11,NA,NA,NA,0,NA,0,NA,2936,225.111111111111
22,260,"vasino","potty",0,"vazino",6,5.111987788,0,NA,1,NA,4,NA,1830,225.111111111111
22,261,"armadio","closet",0,"armadio",7,4.736198448,3,1,0,NA,1,NA,2005,225.111111111111
22,262,"bagno","bathroom",1,"baɲɲo",5,5.828945618,3,NA,0,NA,0,NA,1831,225.111111111111
22,263,"bidè","bidet",0,"bidɛ",4,0,NA,NA,0,NA,0,NA,1904,225.111111111111
22,264,"camera","room",0,"kamera",6,7.306531399,4,1,0,NA,3,NA,1822,225.111111111111
22,265,"cantina",NA,0,"kantina",7,NA,NA,NA,0,NA,0,NA,1878,225.111111111111
22,266,"cassetto","drawer",0,"kasseto",7,4.718498871,1,NA,0,NA,0,NA,1987,225.111111111111
22,267,"cucina","kitchen",0,"kʊtʃina",7,6.173786104,3,1,0,NA,1,NA,1996,225.111111111111
22,268,"culla","crib",0,"kulla",5,4.060443011,0,1,0,NA,1,2,1803,225.111111111111
22,269,"divano","couch",0,"divano",6,4.94875989,2,1,0,NA,0,NA,1859,225.111111111111
22,270,"doccia","shower",0,"dotʃa",5,4.442651256,4,3.25,0,NA,1,NA,1807,225.111111111111
22,271,"ferro da stiro",NA,0,"fɛrɾodastiro",12,NA,NA,NA,0,NA,0,NA,3119,225.111111111111
22,272,"finestra","window",0,"finɛstra",8,6.249975242,2,1.5,0,NA,0,NA,2259,225.111111111111
22,273,"fon",NA,0,"fɔn",3,NA,NA,NA,0,NA,2,NA,1912,225.111111111111
22,274,"forno",NA,0,"forno",5,NA,NA,NA,0,NA,2,NA,1775,225.111111111111
22,275,"frigorifero","refrigerator",0,"friɡorifero",11,5.117993812,0,NA,0,NA,0,NA,2965,225.111111111111
22,276,"lavandino","sink",0,"lavandino",9,5.049856007,3,6,0,NA,0,NA,2392,225.111111111111
22,277,"lavatrice","washing machine",0,"lavatritʃe",10,0,NA,NA,0,NA,0,NA,2654,225.111111111111
22,279,"muro",NA,0,"muro",4,NA,NA,NA,0,NA,8,5,1792,225.111111111111
22,280,"poltrona",NA,0,"poltrona",8,NA,NA,NA,0,NA,0,NA,2107,225.111111111111
22,282,"quadro",NA,0,"kwadro",6,NA,NA,NA,0,NA,0,NA,1896,225.111111111111
22,283,"radio",NA,0,"radio",5,NA,NA,NA,0,NA,1,NA,1718,225.111111111111
22,284,"registratore",NA,0,"rɛdʒistratore",13,NA,NA,NA,0,NA,0,NA,3371,225.111111111111
22,285,"salotto","living room",0,"salɔto",6,0,1,NA,0,NA,2,NA,1822,225.111111111111
22,286,"scala","stairs",0,"skala",5,5.429345629,0,NA,0,NA,4,NA,1750,225.111111111111
22,287,"sedia","chair",1,"sɛdia",5,7.177018766,8,1,0,NA,0,NA,1808,225.111111111111
22,288,"seggiolone","high chair",0,"sedʒolone",9,0,NA,NA,0,NA,0,NA,2449,225.111111111111
22,289,"tappeto","carpet",0,"tapeto",6,4.48863637,0,NA,0,NA,4,4,1814,225.111111111111
22,290,"tavolo","table",0,"tavolo",6,7.249215057,3,NA,0,NA,2,NA,1819,225.111111111111
22,291,"televisione/TV","tv",1,"tɛlevizione",11,6.146329258,0,NA,0,NA,0,NA,2967,225.111111111111
22,292,"terrazza","porch",0,"terɾatsa",8,3.258096538,1,0,0,NA,0,NA,2223,225.111111111111
22,293,"vasca da bagno","bathtub",0,"vaskadabaɲɲo",12,4.882801923,1,6,0,NA,0,NA,3206,225.111111111111
22,294,"albero","tree",0,"albero",6,6.768493212,13,0.5,0,NA,0,NA,1904,225.111111111111
22,295,"altalena","swing (object)",0,"altalena",8,4.564348191,2,1,0,NA,0,NA,2122,225.111111111111
22,296,"ascensore","elevator",0,"aʃensore",8,4.356708827,1,1,0,NA,0,NA,2281,225.111111111111
22,297,"bandiera",NA,0,"bandiɛra",8,NA,NA,NA,0,NA,0,NA,2203,225.111111111111
22,298,"benzina",NA,0,"bentsina",8,NA,NA,NA,0,NA,0,NA,2189,225.111111111111
22,299,"campana",NA,0,"kampana",7,NA,NA,NA,0,NA,0,NA,1975,225.111111111111
22,300,"cielo","sky",0,"tʃɛlo",5,5.147494477,5,NA,0,NA,1,NA,1800,225.111111111111
22,301,"erba",NA,0,"ɛrba",4,NA,NA,NA,0,NA,2,3,1809,225.111111111111
22,303,"foglia",NA,0,"fɔʎa",4,NA,NA,NA,1,NA,4,NA,1864,225.111111111111
22,304,"fontana",NA,0,"fontana",7,NA,NA,NA,0,NA,0,NA,1984,225.111111111111
22,305,"fumo",NA,0,"fumo",4,NA,NA,NA,0,NA,5,NA,1845,225.111111111111
22,306,"garage","garage",0,"ɡaradʒe",7,5.159055299,0,1,0,NA,0,NA,2067,225.111111111111
22,307,"luna","moon",1,"luna",4,5.117993812,4,NA,0,NA,5,0,1767,225.111111111111
22,308,"nebbia",NA,0,"nebia",5,NA,NA,NA,0,NA,0,NA,1841,225.111111111111
22,309,"neve","snow",0,"neve",4,6.042632834,4,1,0,NA,0,NA,1899,225.111111111111
22,310,"nuvola","cloud",0,"nuvola",6,3.17805383,2,NA,0,NA,1,NA,1914,225.111111111111
22,311,"pioggia","rain",1,"piɔdʒa",6,5.214935758,6,6,0,NA,0,NA,1962,225.111111111111
22,312,"piscina",NA,0,"piʃina",6,NA,NA,NA,0,NA,0,NA,1867,225.111111111111
22,313,"pompa",NA,0,"pompa",5,NA,NA,NA,0,NA,1,5,1843,225.111111111111
22,314,"prato","lawn",0,"prato",5,3.401197382,0,NA,1,NA,3,6,1689,225.111111111111
22,315,"sasso","stone",1,"sasso",5,3.80666249,0,NA,0,NA,0,NA,1798,225.111111111111
22,316,"scivolo","slide (object)",0,"ʃivolo",6,5.902633333,1,3.5,0,NA,1,NA,1922,225.111111111111
22,317,"sole","sun",1,"sole",4,5.59471138,9,0,1,NA,1,NA,1773,225.111111111111
22,318,"stella","star",1,"stella",6,5.164785974,3,0,0,NA,1,NA,1886,225.111111111111
22,319,"strada","street",0,"strada",6,6.11146734,2,0,0,NA,0,NA,1879,225.111111111111
22,320,"terra","earth",0,"tɛrɾa",5,3.465735903,0,NA,0,NA,5,2,1833,225.111111111111
22,321,"tetto",NA,0,"teto",4,NA,NA,NA,0,NA,10,3.75,1702,225.111111111111
22,322,"torre",NA,0,"tɔrɾe",5,NA,NA,NA,0,NA,2,NA,1895,225.111111111111
22,323,"tubo",NA,0,"tubo",4,NA,NA,NA,0,NA,10,4,1802,225.111111111111
22,324,"vento","wind",0,"vɛnto",5,5.549076085,2,NA,0,NA,3,1.5,1798,225.111111111111
23,1,"organo genitale femminile","vagina",0,"ɔrɡanodʒenitalefemminile",24,0,0,NA,0,NA,0,NA,6477,455.951219512195
23,3,"ombelico","belly button",0,"ombeliko",8,0,NA,NA,0,NA,0,NA,2265,455.951219512195
23,7,"lingua","tongue",0,"liŋɡwa",6,5.33753808,1,2,0,NA,0,NA,2023,455.951219512195
23,8,"labbra",NA,0,"labra",5,NA,NA,NA,0,NA,2,0,1778,455.951219512195
23,9,"guance",NA,0,"ɡwantʃe",7,NA,NA,NA,0,NA,1,NA,2092,455.951219512195
23,10,"gola",NA,0,"ɡɔla",4,NA,NA,NA,0,NA,4,2,1792,455.951219512195
23,11,"ginocchi",NA,0,"dʒinɔkɪ",7,NA,NA,NA,0,NA,0,NA,2207,455.951219512195
23,13,"faccia","face",1,"fatʃa",5,6.52649486,8,3.25,0,NA,3,1,1743,455.951219512195
23,18,"braccio","arm",0,"bratʃo",6,5.590986981,3,1.5,0,NA,3,NA,1838,455.951219512195
23,20,"vestito","dress (object)",0,"vestito",7,5.823045895,5,0,0,NA,0,NA,2029,455.951219512195
23,21,"tuta","tracksuit",0,"tuta",4,0,NA,NA,0,NA,8,2.6,1752,455.951219512195
23,22,"stivali",NA,0,"stivalɪ",7,NA,NA,NA,0,NA,0,NA,2087,455.951219512195
23,23,"sciarpa","scarf",0,"ʃarpa",5,4.17438727,1,4.5,0,NA,2,5,1790,455.951219512195
23,26,"pantofole",NA,0,"pantɔfole",9,NA,NA,NA,0,NA,0,NA,2355,455.951219512195
23,30,"mutande","underpants",0,"mʊtande",7,2.302585093,NA,NA,0,NA,0,NA,2083,455.951219512195
23,31,"maglione","sweater",0,"maʎone",6,4.836281907,3,2,0,NA,2,0,1874,455.951219512195
23,32,"jeans",NA,0,"dʒins",5,NA,NA,NA,0,NA,0,NA,1894,455.951219512195
23,33,"guanti","gloves",0,"ɡwantɪ",6,4.553876892,0,4,0,NA,1,NA,1973,455.951219512195
23,34,"grembiule",NA,0,"ɡrɛmbjʊle",9,NA,NA,NA,0,NA,0,NA,2630,455.951219512195
23,35,"gonna","skirt",0,"ɡonna",5,3.583518938,2,0,0,NA,2,NA,1810,455.951219512195
23,36,"giacca","jacket",0,"dʒaka",5,5.192956851,3,1,0,NA,0,NA,1840,455.951219512195
23,37,"collana","necklace",0,"kollana",7,3.850147602,0,NA,0,NA,0,NA,1993,455.951219512195
23,38,"cinta",NA,0,"tʃinta",6,NA,NA,NA,0,NA,0,NA,1861,455.951219512195
23,41,"camicia",NA,0,"kamitʃa",7,NA,NA,NA,0,NA,0,NA,1975,455.951219512195
23,42,"calzettoni",NA,0,"kaltsetonɪ",10,NA,NA,NA,0,NA,0,NA,2573,455.951219512195
23,43,"calze","sock",1,"kaltse",6,4.394449155,1,1,0,NA,0,NA,1862,455.951219512195
23,44,"bretelle",NA,0,"bretɛlle",8,NA,NA,NA,0,NA,0,NA,2281,455.951219512195
23,45,"bottone","button",0,"botone",6,5.805134969,1,2,0,NA,0,NA,1884,455.951219512195
23,47,"bavaglino",NA,1,"bavaʎino",8,NA,NA,NA,0,NA,0,NA,2167,455.951219512195
23,48,"zucchine",NA,0,"dzʊkine",7,NA,NA,NA,0,NA,0,NA,2118,455.951219512195
23,50,"yogurt","yogurt",0,"joɡʊrt",6,4.356708827,1,3.5,0,NA,0,NA,2080,455.951219512195
23,51,"vino",NA,0,"vino",4,NA,NA,NA,0,NA,7,3.5,1742,455.951219512195
23,52,"verdura",NA,0,"verdura",7,NA,NA,NA,0,NA,0,NA,2123,455.951219512195
23,55,"tortellini",NA,0,"tɔrtellinɪ",10,NA,NA,NA,0,NA,0,NA,2683,455.951219512195
23,57,"tonno",NA,0,"tonno",5,NA,NA,NA,0,NA,3,0,1769,455.951219512195
23,58,"the",NA,0,"te",2,NA,NA,NA,0,NA,3,5,1835,455.951219512195
23,59,"sugo","sauce",0,"suɡo",4,4.394449155,1,3.5,0,NA,6,3,1838,455.951219512195
23,61,"spinaci",NA,0,"spinatʃɪ",8,NA,NA,NA,0,NA,0,NA,2241,455.951219512195
23,62,"spaghetti",NA,0,"spaɡetɪ",7,NA,NA,NA,0,NA,0,NA,2089,455.951219512195
23,63,"sale",NA,0,"sale",4,NA,NA,NA,1,0,6,3.75,1711,455.951219512195
23,64,"riso","rice",1,"rizo",4,5.093750201,0,1.5,0,NA,3,2.5,1775,455.951219512195
23,65,"pomodori",NA,0,"pomodorɪ",8,NA,NA,NA,0,NA,0,NA,2303,455.951219512195
23,66,"polpette","meatball",0,"polpete",7,2.397895273,0,NA,0,NA,0,NA,2083,455.951219512195
23,69,"piselli","peas",0,"pizɛllɪ",7,4.454347296,1,NA,0,NA,0,NA,2146,455.951219512195
23,70,"pesca","peach",0,"pɛska",5,3.36729583,2,2,0,NA,4,3.33333333333333,1850,455.951219512195
23,72,"patatine","chips",0,"patatine",8,4.844187086,0,2,0,NA,1,0,2100,455.951219512195
23,76,"panna",NA,0,"panna",5,NA,NA,NA,0,NA,10,3.16666666666667,1713,455.951219512195
23,77,"panino",NA,0,"panino",6,NA,NA,NA,0,NA,4,NA,1768,455.951219512195
23,80,"noccioline",NA,0,"notʃoline",9,NA,NA,NA,0,NA,0,NA,2414,455.951219512195
23,81,"minestrone/brodo",NA,0,"minestrone",10,NA,NA,NA,0,NA,0,NA,2641,455.951219512195
23,82,"miele","honey",0,"mjɛle",5,6.966024187,2,2,0,NA,3,1,1892,455.951219512195
23,83,"melone",NA,0,"melone",6,NA,NA,NA,0,NA,2,NA,1912,455.951219512195
23,85,"marmellata",NA,0,"marmellata",10,NA,NA,NA,0,NA,0,NA,2622,455.951219512195
23,86,"mandarino",NA,0,"mandarino",9,NA,NA,NA,0,NA,0,NA,2310,455.951219512195
23,87,"leccalecca",NA,0,"lekalɛka",8,NA,NA,NA,0,NA,0,NA,2231,455.951219512195
23,89,"kiwi",NA,0,"kiwɪ",4,NA,NA,NA,0,NA,1,NA,1878,455.951219512195
23,90,"gomma da masticare",NA,0,"ɡommadamastikare",16,NA,NA,NA,0,NA,0,NA,4247,455.951219512195
23,91,"ghiaccio",NA,0,"ɡjatʃo",6,NA,NA,NA,0,NA,3,4,1889,455.951219512195
23,93,"fragola",NA,0,"fraɡola",7,NA,NA,NA,0,NA,1,NA,1963,455.951219512195
23,95,"fagiolini",NA,0,"fadʒolinɪ",9,NA,NA,NA,0,NA,0,NA,2392,455.951219512195
23,96,"fagioli",NA,0,"fadʒɔlɪ",7,NA,NA,NA,0,NA,0,NA,2123,455.951219512195
23,97,"crema",NA,0,"krɛma",5,NA,NA,NA,0,NA,0,NA,1832,455.951219512195
23,98,"cracker","cracker",1,"kraker",6,4.990432587,1,2.5,0,NA,0,NA,1940,455.951219512195
23,99,"cocomero/anguria",NA,0,"kokomero",8,NA,NA,NA,0,NA,0,NA,2247,455.951219512195
23,100,"coca cola",NA,0,"kokakola",8,NA,NA,NA,0,NA,0,NA,2140,455.951219512195
23,101,"cioccolata","chocolate",1,"tʃɔkolata",9,5.877735782,7,3,0,NA,0,NA,2391,455.951219512195
23,102,"ciliegie",NA,0,"tʃiliedʒe",9,NA,NA,NA,0,NA,0,NA,2590,455.951219512195
23,103,"carote","carrots",0,"karɔte",6,4.718498871,1,NA,0,NA,2,1.5,1854,455.951219512195
23,106,"camomilla",NA,0,"kamomilla",9,NA,NA,NA,0,NA,0,NA,2366,455.951219512195
23,108,"cacao",NA,0,"kakaʊ",5,NA,NA,NA,0,NA,0,NA,1845,455.951219512195
23,109,"burro",NA,0,"burɾo",5,NA,NA,NA,0,NA,1,NA,1879,455.951219512195
23,110,"budino",NA,0,"bʊdino",6,NA,NA,NA,0,NA,1,NA,1900,455.951219512195
23,113,"aranciata",NA,0,"arantʃata",9,NA,NA,NA,0,NA,1,NA,2396,455.951219512195
23,114,"arancia","orange (food)",0,"arantʃa",7,6.411818268,4,3,0,NA,2,1,1983,455.951219512195
23,116,"trottola","top",0,"trɔtola",7,6.966967139,11,4,0,NA,0,NA,1964,455.951219512195
23,117,"pongo/Didò",NA,0,"poŋɡo",5,NA,NA,NA,0,NA,1,1,1868,455.951219512195
23,118,"tromba",NA,0,"tromba",6,NA,NA,NA,0,NA,0,NA,1937,455.951219512195
23,119,"tamburo",NA,0,"tamburo",7,NA,NA,NA,0,NA,0,NA,2035,455.951219512195
23,120,"soldatini",NA,0,"soldatinɪ",9,NA,NA,NA,0,NA,0,NA,2369,455.951219512195
23,121,"secchiello","bucket",0,"sekjɛllo",8,4.779123493,0,11,0,NA,0,NA,2267,455.951219512195
23,122,"pupazzi",NA,0,"pʊpatsɪ",7,NA,NA,NA,0,NA,0,NA,2122,455.951219512195
23,123,"pistola","gun",0,"pistɔla",7,4.976733742,4,1,0,NA,0,NA,2014,455.951219512195
23,124,"palloncino",NA,0,"pallontʃino",11,NA,NA,NA,0,NA,0,NA,2803,455.951219512195
23,126,"paletta","spade",0,"paleta",6,1.386294361,0,4,0,NA,4,4,1788,455.951219512195
