"age","item","definition","uni_lemma","learned","IPA","length","freq","PAC_assoc","PAT_assoc","PAC_phono_t1","PAT_phono_t1","PAC_phono_t2","PAT_phono_t2","PAC_phono_nt","PAT_phono_nt"
23,259,"zvono","bell",0,"zvono",5,4.59511985,1,NA,0,NA,0,NA,1508,429.87012987013
23,261,"balkon",NA,0,"balkon",6,NA,NA,NA,1,0,1,0,1571,429.87012987013
23,264,"garaža","garage",0,"ɡɑræʒæ",6,5.159055299,0,2,0,NA,0,NA,1559,429.87012987013
23,265,"hladnjak","refrigerator",0,"xladɲæk",7,5.117993812,0,NA,0,NA,0,NA,1699,429.87012987013
23,266,"hodnik",NA,0,"xodnɪk",6,NA,NA,NA,0,NA,0,NA,1595,429.87012987013
23,268,"kauč","couch",0,"kaʊtʃ",5,4.94875989,1,2,0,NA,3,0,1411,429.87012987013
23,269,"klupa",NA,0,"klupæ",5,NA,NA,NA,0,NA,1,9,1384,429.87012987013
23,272,"krevetić","crib",0,"kɾɛvɛtɪtɕ",9,4.060443011,0,2,0,NA,0,NA,2075,429.87012987013
23,273,"kuhinja","kitchen",0,"kuhɪɲæ",6,6.173786104,1,1.5,0,NA,1,NA,1495,429.87012987013
23,274,"kupaonica","bathroom",0,"kupæonɪtsæ",10,5.828945618,3,0,0,NA,0,NA,2093,429.87012987013
23,275,"ladica","drawer",0,"ladɪtsæ",7,4.718498871,0,NA,0,NA,2,NA,1536,429.87012987013
23,277,"ormar","wardrobe",0,"ormɑr",5,3.36729583,0,NA,0,NA,0,NA,1541,429.87012987013
23,286,"stroj za (pranje) rublja",NA,0,"stɾojzaɾubʎæ",12,NA,NA,NA,0,NA,0,NA,2735,429.87012987013
23,287,"štednjak","stove",1,"ʃtɛdɲæk",7,4.770684624,2,NA,0,NA,0,NA,1732,429.87012987013
23,289,"tuš",NA,0,"tuʃ",3,NA,NA,NA,0,NA,4,2.66666666666667,1402,429.87012987013
23,293,"zahod",NA,0,"zahod",5,NA,NA,NA,0,NA,0,NA,1508,429.87012987013
23,296,"drvo","tree",1,"drvo",4,6.768493212,12,2,0,NA,0,NA,1470,429.87012987013
23,297,"dvorište","backyard",0,"dvorɪʃtɛ",8,3.295836866,0,NA,0,NA,0,NA,1909,429.87012987013
23,298,"kamen","rock (object)",0,"kamɛn",5,5.049856007,2,2,0,NA,1,NA,1463,429.87012987013
23,300,"krov",NA,0,"kɾov",4,NA,NA,NA,0,NA,5,4.33333333333333,1416,429.87012987013
23,301,"lopata","shovel",0,"lopætæ",6,4.356708827,0,1,1,0,2,0,1418,429.87012987013
23,303,"ljuljačka","swing (object)",0,"ʎuʎætʃkæ",8,4.564348191,1,2,0,NA,0,NA,1837,429.87012987013
23,304,"mjesec","moon",0,"mjesɛts",7,5.117993812,3,NA,0,NA,0,NA,1730,429.87012987013
23,305,"more",NA,0,"morɛ",4,NA,NA,NA,0,NA,0,NA,1410,429.87012987013
23,306,"nebo","sky",0,"nɛbo",4,5.147494477,4,NA,0,NA,3,2.66666666666667,1454,429.87012987013
23,307,"oblak",NA,0,"oblæk",5,NA,NA,NA,0,NA,0,NA,1460,429.87012987013
23,309,"park","park",0,"pɑrk",4,5.918893854,2,2,0,NA,0,NA,1449,429.87012987013
23,312,"snijeg","snow",0,"snijeɡ",6,6.042632834,7,0.5,0,NA,0,NA,1669,429.87012987013
23,315,"sunce","sun",1,"suntsɛ",6,5.59471138,8,NA,0,NA,0,NA,1521,429.87012987013
23,316,"štap",NA,0,"ʃtap",4,NA,NA,NA,0,NA,1,NA,1421,429.87012987013
23,317,"tobogan",NA,0,"toboɡæn",7,NA,NA,NA,0,NA,0,NA,1686,429.87012987013
23,318,"trava",NA,1,"tɾavæ",5,NA,NA,NA,1,1,7,3.6,1359,429.87012987013
23,319,"ulica",NA,0,"ulɪtsæ",6,NA,NA,NA,0,NA,7,2,1413,429.87012987013
23,320,"vjetar",NA,0,"vjetɑr",6,NA,NA,NA,0,NA,0,NA,1605,429.87012987013
23,322,"vrt","garden",0,"vrt",3,5.33753808,2,0,0,NA,4,1.5,1381,429.87012987013
23,323,"zastava",NA,0,"zastævæ",7,NA,NA,NA,0,NA,0,NA,1633,429.87012987013
23,324,"zvijezda","star",0,"zvijezdæ",8,5.164785974,4,NA,0,NA,0,NA,1917,429.87012987013
24,15,"jelen",NA,0,"jelɛn",5,NA,NA,NA,0,NA,0,NA,1523,635.467889908257
24,18,"kornjača",NA,0,"korɲætʃæ",8,NA,NA,NA,0,NA,0,NA,1773,635.467889908257
24,19,"koza","goat",1,"kozæ",4,4.317488114,1,4,5,5.33333333333333,18,17.6153846153846,1296,635.467889908257
24,21,"krokodil",NA,0,"kɾokodɪl",8,NA,NA,NA,0,NA,0,NA,1898,635.467889908257
24,24,"leptir","butterfly",1,"lɛptɪr",6,4.605170186,0,3.75,0,NA,0,NA,1561,635.467889908257
24,25,"lisica","fox",1,"lisɪtsæ",7,4.615120517,1,3,0,NA,2,NA,1555,635.467889908257
24,27,"magarac","donkey",0,"maɡɑræts",8,5.017279837,1,1,0,NA,0,NA,1834,635.467889908257
24,30,"medvjed (životinja)",NA,0,"mɛdvjed",7,NA,NA,NA,0,NA,0,NA,1827,635.467889908257
24,32,"mrav",NA,1,"mɾav",4,NA,NA,NA,0,NA,6,6.33333333333333,1454,635.467889908257
24,33,"ovca","sheep",1,"oftsæ",5,5.257495372,1,3.5,0,NA,1,2,1330,635.467889908257
24,36,"pčela","bee",0,"ptʃɛlæ",6,4.691347882,0,NA,0,NA,0,NA,1494,635.467889908257
24,37,"pijetao","rooster",0,"pijetæo",7,4.110873864,5,10,0,NA,0,NA,1656,635.467889908257
24,39,"pingvin",NA,0,"piŋɡvɪn",7,NA,NA,NA,0,NA,0,NA,1793,635.467889908257
24,44,"slon","elephant",1,"slon",4,5.918893854,0,2.5,0,NA,4,4.33333333333333,1402,635.467889908257
24,45,"sova","owl",0,"sovæ",4,4.406719247,0,9,1,0,15,20.8888888888889,1301,635.467889908257
24,46,"srna",NA,0,"srna",4,NA,NA,NA,0,NA,0,NA,1480,635.467889908257
24,47,"tigar","tiger",0,"tiɡɑr",5,6.955592608,1,3,0,NA,0,NA,1506,635.467889908257
24,48,"vjeverica","squirrel",0,"vjevɛrɪtsæ",10,4.418840608,1,8,0,NA,0,NA,2201,635.467889908257
24,50,"vuk","wolf",1,"vuk",3,4.672828834,1,4.5,0,NA,6,7.25,1430,635.467889908257
24,54,"žirafa",NA,0,"ʒiræfæ",6,NA,NA,NA,0,NA,0,NA,1544,635.467889908257
24,55,"životinja","animal",0,"ʒivotɪɲæ",8,5.648974238,20,3.5,0,NA,0,NA,1802,635.467889908257
24,57,"autobus","bus",1,"aʊtobʊs",7,6.206575927,3,6,0,NA,0,NA,1761,635.467889908257
24,61,"helikopter",NA,0,"xɛlɪkoptɛr",10,NA,NA,NA,0,NA,0,NA,2290,635.467889908257
24,65,"sanjke",NA,0,"saɲkɛ",5,NA,NA,NA,0,NA,0,NA,1468,635.467889908257
24,67,"tramvaj","tram",0,"tɾamvɑj",7,0,NA,NA,0,NA,0,NA,1758,635.467889908257
24,71,"bojica",NA,1,"bojɪtsæ",7,NA,NA,NA,0,NA,7,2.8,1544,635.467889908257
24,73,"igra",NA,1,"iɡɾæ",4,NA,NA,NA,1,NA,1,NA,1384,635.467889908257
24,74,"igračka","toy (object)",0,"iɡɾætʃkæ",8,6.261491684,4,2.28571428571429,0,NA,0,NA,1816,635.467889908257
24,78,"lopatica","shovel",0,"lopætɪtsæ",9,4.356708827,0,2,4,NA,4,NA,3804,635.467889908257
24,81,"ljepilo",NA,0,"ʎepɪlo",6,NA,NA,NA,0,NA,0,NA,1633,635.467889908257
24,85,"poklon",NA,0,"poklon",6,NA,NA,NA,0,NA,0,NA,1569,635.467889908257
24,86,"slagalice (puzzle)",NA,0,"slaɡælɪtsɛ",10,NA,NA,NA,0,NA,0,NA,2165,635.467889908257
24,87,"slikovnica",NA,0,"slikovnɪtsæ",11,NA,NA,NA,0,NA,0,NA,2296,635.467889908257
24,93,"čips",NA,1,"tʃips",5,NA,NA,NA,0,NA,0,NA,1484,635.467889908257
24,95,"čokolino","cheerios",1,"tʃokolɪno",9,3.526360525,0,NA,0,NA,0,NA,2077,635.467889908257
24,96,"grah",NA,1,"ɡɾah",4,NA,NA,NA,0,NA,4,0,1479,635.467889908257
24,97,"grašak","peas",0,"ɡɾaʃæk",6,4.454347296,2,6,0,NA,0,NA,1541,635.467889908257
24,98,"griz","semolina",0,"ɡɾiz",4,0,NA,NA,0,NA,1,NA,1485,635.467889908257
24,99,"grožđe",NA,0,"ɡɾoʒdʑɛ",7,NA,NA,NA,0,NA,0,NA,1782,635.467889908257
24,103,"hrenovke",NA,0,"xɾɛnofkɛ",8,NA,NA,NA,0,NA,0,NA,1929,635.467889908257
24,105,"jagoda",NA,0,"jaɡodæ",6,NA,NA,NA,0,NA,0,NA,1496,635.467889908257
24,107,"jogurt","yogurt",0,"joɡʊrt",6,4.356708827,1,5,0,NA,0,NA,1604,635.467889908257
24,113,"kobasica",NA,1,"kobæsɪtsæ",9,NA,NA,NA,0,NA,0,NA,1901,635.467889908257
24,115,"kokice",NA,0,"kokɪtsɛ",7,NA,NA,NA,0,NA,4,6,1589,635.467889908257
24,117,"krafna",NA,0,"kɾafnæ",6,NA,NA,NA,0,NA,1,7,1478,635.467889908257
24,118,"krastavac",NA,0,"kɾastævæts",10,NA,NA,NA,0,NA,0,NA,2165,635.467889908257
24,120,"krumpir","potato",1,"kɾumpɪr",7,5.043425117,2,5,0,NA,0,NA,1746,635.467889908257
24,123,"lizalica",NA,1,"lizælɪtsæ",9,NA,NA,NA,0,NA,0,NA,1947,635.467889908257
24,125,"marmelada",NA,0,"mɑrmɛlædæ",9,NA,NA,NA,0,NA,0,NA,2110,635.467889908257
24,126,"maslac",NA,0,"maslæts",7,NA,NA,NA,0,NA,1,NA,1622,635.467889908257
24,127,"med",NA,1,"mɛd",3,NA,NA,NA,1,1,3,2,1454,635.467889908257
24,130,"mrkve","carrots",1,"mrkvɛ",5,4.718498871,1,1.5,0,NA,0,NA,1514,635.467889908257
24,134,"palačinka",NA,0,"palætʃɪŋkæ",10,NA,NA,NA,0,NA,0,NA,2166,635.467889908257
24,135,"pecivo",NA,0,"pɛtsɪvo",7,NA,NA,NA,0,NA,0,NA,1728,635.467889908257
24,136,"piće",NA,0,"pitɕɛ",5,NA,NA,NA,0,NA,2,0.5,1444,635.467889908257
24,137,"pizza",NA,0,"pizzæ",5,NA,NA,NA,0,NA,0,NA,1428,635.467889908257
24,139,"puding",NA,0,"pudɪŋɡ",6,NA,NA,NA,0,NA,0,NA,1625,635.467889908257
24,141,"salama",NA,1,"salæmæ",6,NA,NA,NA,1,NA,1,NA,1480,635.467889908257
24,142,"salata",NA,0,"salætæ",6,NA,NA,NA,1,NA,2,NA,1407,635.467889908257
24,143,"sendvič",NA,0,"sɛndvɪtʃ",8,NA,NA,NA,0,NA,0,NA,1923,635.467889908257
24,145,"sladole","ice cream",0,"sladolɛ",7,0,4,4,0,NA,0,NA,1710,635.467889908257
24,147,"sol",NA,1,"sol",3,NA,NA,NA,2,0,11,6.66666666666667,1389,635.467889908257
24,148,"šećer",NA,1,"ʃɛtɕɛr",6,NA,NA,NA,0,NA,0,NA,1620,635.467889908257
24,149,"špageti",NA,0,"ʃpaɡɛtɪ",7,NA,NA,NA,0,NA,0,NA,1718,635.467889908257
24,150,"špinat","spinach",0,"ʃpinæt",6,3.583518938,0,6,0,NA,0,NA,1544,635.467889908257
24,151,"tijesto","pasta",0,"tijesto",7,3.218875825,0,NA,0,NA,0,NA,1734,635.467889908257
24,152,"trešnja",NA,0,"tɾɛʃɲæ",6,NA,NA,NA,0,NA,0,NA,1516,635.467889908257
24,155,"žvaka (žvakaća guma)",NA,1,"ʒvakæ",5,NA,NA,NA,0,NA,1,9,1407,635.467889908257
24,158,"čizme","boots",1,"tʃizmɛ",6,5.375278408,0,0.5,0,NA,0,NA,1620,635.467889908257
24,159,"gaćice","underpants",1,"ɡatɕɪtsɛ",8,2.302585093,NA,NA,0,NA,0,NA,1836,635.467889908257
24,160,"gumb","button",0,"ɡumb",4,5.805134969,0,2,0,NA,2,3,1500,635.467889908257
24,161,"haljina","dress (object)",0,"xaʎɪnæ",6,5.823045895,5,1,0,NA,0,NA,1501,635.467889908257
24,166,"kaput","coat",0,"kapʊt",5,6.182084907,5,1,0,NA,3,10,1425,635.467889908257
24,168,"lančić",NA,0,"lantʃɪtɕ",8,NA,NA,NA,0,NA,0,NA,1868,635.467889908257
24,173,"pidžama","pajamas",1,"pidʒæmæ",7,4.736198448,0,2,0,NA,0,NA,1707,635.467889908257
24,175,"rupčić","handkerchief",0,"ɾuptʃɪtɕ",8,2.079441542,1,5,0,NA,0,NA,1882,635.467889908257
24,176,"rukavice","gloves",1,"ɾukævɪtsɛ",9,4.553876892,0,1.5,0,NA,0,NA,1988,635.467889908257
24,179,"štramplice",NA,0,"ʃtɾamplɪtsɛ",11,NA,NA,NA,0,NA,0,NA,2422,635.467889908257
24,181,"traperice",NA,0,"tɾapɛrɪtsɛ",10,NA,NA,NA,0,NA,0,NA,2172,635.467889908257
24,182,"trenirka",NA,0,"tɾɛnɪrkæ",8,NA,NA,NA,0,NA,0,NA,1803,635.467889908257
24,188,"jezik","tongue",1,"jezɪk",5,5.33753808,1,2,0,NA,0,NA,1509,635.467889908257
24,189,"koljeno","knee",0,"koʎeno",6,5.147494477,1,4.5,0,NA,0,NA,1593,635.467889908257
24,196,"palac","thumb",1,"palæts",6,4.663439094,1,1,0,NA,2,NA,1437,635.467889908257
24,197,"penis","penis",0,"pɛnɪs",5,2.302585093,0,NA,0,NA,0,NA,1438,635.467889908257
24,204,"trbuh","tummy",1,"trbuh",5,5.153291594,0,NA,0,NA,0,NA,1541,635.467889908257
24,209,"vrat",NA,1,"vɾat",4,NA,NA,NA,1,0,6,3,1386,635.467889908257
24,216,"čekić","hammer",0,"tʃɛkɪtɕ",7,4.844187086,0,7,0,NA,0,NA,1693,635.467889908257
24,217,"češalj","comb (object)",1,"tʃɛʃæʎ",6,5.068904202,2,3,0,NA,1,1,1576,635.467889908257
24,218,"četka","brush (object)",0,"tʃɛtkæ",6,5.916202063,5,1.5,0,NA,0,NA,1435,635.467889908257
24,219,"četkica za zube","toothbrush",0,"tʃɛtkɪtsæzazubɛ",15,2.944438979,0,NA,0,NA,0,NA,3396,635.467889908257
24,222,"igla",NA,0,"iɡlæ",4,NA,NA,NA,1,NA,1,NA,1353,635.467889908257
24,223,"jastuk","pillow",1,"jastʊk",6,4.787491743,1,4.5,0,NA,0,NA,1548,635.467889908257
24,225,"kantica",NA,0,"kantɪtsæ",8,NA,NA,NA,0,NA,0,NA,1698,635.467889908257
24,226,"kanta (za smeće)",NA,0,"kantæ",5,NA,NA,NA,0,NA,4,12.6666666666667,1299,635.467889908257
24,229,"košara",NA,0,"koʃɑræ",6,NA,NA,NA,0,NA,0,NA,1479,635.467889908257
24,230,"kuhača",NA,0,"kuhætʃæ",7,NA,NA,NA,0,NA,0,NA,1600,635.467889908257
24,231,"kutija","box",0,"kutɪjæ",6,7.201916318,2,4,0,NA,1,NA,1460,635.467889908257
24,232,"lavor",NA,0,"lavor",5,NA,NA,NA,0,NA,1,6,1444,635.467889908257
24,233,"lijek","medicine",0,"lijek",5,4.852030264,1,18,0,NA,1,0,1509,635.467889908257
24,235,"lonac",NA,0,"lonæts",6,NA,NA,NA,0,NA,2,0,1457,635.467889908257
24,236,"lopatica (za smeće)",NA,0,"lopætɪtsæ",9,NA,NA,NA,4,NA,4,NA,3804,635.467889908257
24,240,"novčanik","purse",0,"noftʃænɪk",9,4.304065093,0,3,0,NA,0,NA,2071,635.467889908257
24,243,"radio","radio",1,"ɾadɪo",5,4.976733742,1,NA,0,NA,0,NA,1430,635.467889908257
24,244,"ručnik","towel",0,"ɾutʃnɪk",7,4.927253685,1,34,0,NA,0,NA,1741,635.467889908257
24,246,"sapun","soap",0,"sapʊn",5,4.779123493,3,34,0,NA,1,NA,1490,635.467889908257
24,248,"slika","picture",1,"slikæ",5,6.781057626,0,NA,0,NA,0,NA,1376,635.467889908257
24,249,"smeće","trash",0,"smɛtɕɛ",6,4.343805422,0,4,0,NA,0,NA,1573,635.467889908257
24,252,"šalica","cup",1,"ʃalɪtsæ",7,6.746412129,3,13,0,NA,7,6,1523,635.467889908257
24,254,"tanjur","plate",1,"taɲʊr",5,5.85220248,0,2,0,NA,0,NA,1493,635.467889908257
24,256,"usisavač","vacuum",0,"usɪsævætʃ",9,4.007333185,1,NA,0,NA,0,NA,2121,635.467889908257
24,257,"vilica","fork",1,"vilɪtsæ",7,5.081404365,7,2,0,NA,7,6,1544,635.467889908257
24,259,"zvono","bell",0,"zvono",5,4.59511985,1,NA,0,NA,0,NA,1508,635.467889908257
24,261,"balkon",NA,0,"balkon",6,NA,NA,NA,1,0,1,0,1571,635.467889908257
24,264,"garaža","garage",0,"ɡɑræʒæ",6,5.159055299,0,4,0,NA,0,NA,1559,635.467889908257
24,265,"hladnjak","refrigerator",0,"xladɲæk",7,5.117993812,0,0,0,NA,0,NA,1699,635.467889908257
24,266,"hodnik",NA,0,"xodnɪk",6,NA,NA,NA,0,NA,0,NA,1595,635.467889908257
24,268,"kauč","couch",0,"kaʊtʃ",5,4.94875989,1,2,0,NA,3,0,1411,635.467889908257
24,269,"klupa",NA,0,"klupæ",5,NA,NA,NA,0,NA,1,10,1384,635.467889908257
24,272,"krevetić","crib",0,"kɾɛvɛtɪtɕ",9,4.060443011,0,2,0,NA,0,NA,2075,635.467889908257
24,273,"kuhinja","kitchen",1,"kuhɪɲæ",6,6.173786104,1,1.25,0,NA,1,NA,1495,635.467889908257
24,274,"kupaonica","bathroom",1,"kupæonɪtsæ",10,5.828945618,3,0,0,NA,0,NA,2093,635.467889908257
24,275,"ladica","drawer",0,"ladɪtsæ",7,4.718498871,0,NA,0,NA,2,NA,1536,635.467889908257
24,277,"ormar","wardrobe",1,"ormɑr",5,3.36729583,0,NA,0,NA,0,NA,1541,635.467889908257
24,286,"stroj za (pranje) rublja",NA,0,"stɾojzaɾubʎæ",12,NA,NA,NA,0,NA,0,NA,2735,635.467889908257
24,289,"tuš",NA,0,"tuʃ",3,NA,NA,NA,0,NA,4,3,1402,635.467889908257
24,293,"zahod",NA,0,"zahod",5,NA,NA,NA,0,NA,0,NA,1508,635.467889908257
24,297,"dvorište","backyard",0,"dvorɪʃtɛ",8,3.295836866,0,NA,0,NA,0,NA,1909,635.467889908257
24,298,"kamen","rock (object)",1,"kamɛn",5,5.049856007,2,2,0,NA,1,1,1463,635.467889908257
24,300,"krov",NA,0,"kɾov",4,NA,NA,NA,0,NA,5,4.25,1416,635.467889908257
24,301,"lopata","shovel",0,"lopætæ",6,4.356708827,0,2,1,0,2,0,1418,635.467889908257
24,303,"ljuljačka","swing (object)",0,"ʎuʎætʃkæ",8,4.564348191,1,4,0,NA,0,NA,1837,635.467889908257
24,304,"mjesec","moon",1,"mjesɛts",7,5.117993812,3,5,0,NA,0,NA,1730,635.467889908257
24,305,"more",NA,1,"morɛ",4,NA,NA,NA,0,NA,0,NA,1410,635.467889908257
24,306,"nebo","sky",0,"nɛbo",4,5.147494477,4,5,0,NA,3,2.66666666666667,1454,635.467889908257
24,307,"oblak",NA,0,"oblæk",5,NA,NA,NA,0,NA,0,NA,1460,635.467889908257
24,309,"park","park",0,"pɑrk",4,5.918893854,2,7,0,NA,0,NA,1449,635.467889908257
24,312,"snijeg","snow",1,"snijeɡ",6,6.042632834,7,0.5,0,NA,0,NA,1669,635.467889908257
24,316,"štap",NA,0,"ʃtap",4,NA,NA,NA,0,NA,1,3,1421,635.467889908257
24,317,"tobogan",NA,0,"toboɡæn",7,NA,NA,NA,0,NA,0,NA,1686,635.467889908257
24,319,"ulica",NA,0,"ulɪtsæ",6,NA,NA,NA,0,NA,7,4.66666666666667,1413,635.467889908257
24,320,"vjetar",NA,1,"vjetɑr",6,NA,NA,NA,0,NA,0,NA,1605,635.467889908257
24,322,"vrt","garden",0,"vrt",3,5.33753808,2,1,0,NA,4,3,1381,635.467889908257
24,323,"zastava",NA,0,"zastævæ",7,NA,NA,NA,0,NA,0,NA,1633,635.467889908257
24,324,"zvijezda","star",0,"zvijezdæ",8,5.164785974,4,3,0,NA,0,NA,1917,635.467889908257
25,15,"jelen",NA,0,"jelɛn",5,NA,NA,NA,0,NA,0,NA,1523,910.779220779221
25,18,"kornjača",NA,0,"korɲætʃæ",8,NA,NA,NA,0,NA,0,NA,1773,910.779220779221
25,21,"krokodil",NA,0,"kɾokodɪl",8,NA,NA,NA,0,NA,0,NA,1898,910.779220779221
25,27,"magarac","donkey",0,"maɡɑræts",8,5.017279837,1,1.5,0,NA,0,NA,1834,910.779220779221
25,30,"medvjed (životinja)",NA,0,"mɛdvjed",7,NA,NA,NA,0,NA,0,NA,1827,910.779220779221
25,36,"pčela","bee",0,"ptʃɛlæ",6,4.691347882,0,NA,0,NA,0,NA,1494,910.779220779221
25,37,"pijetao","rooster",0,"pijetæo",7,4.110873864,5,10,0,NA,0,NA,1656,910.779220779221
25,39,"pingvin",NA,0,"piŋɡvɪn",7,NA,NA,NA,0,NA,0,NA,1793,910.779220779221
25,45,"sova","owl",0,"sovæ",4,4.406719247,0,9.5,1,0,15,21,1301,910.779220779221
25,46,"srna",NA,0,"srna",4,NA,NA,NA,0,NA,0,NA,1480,910.779220779221
25,47,"tigar","tiger",0,"tiɡɑr",5,6.955592608,1,3.5,0,NA,0,NA,1506,910.779220779221
25,48,"vjeverica","squirrel",0,"vjevɛrɪtsæ",10,4.418840608,1,8,0,NA,0,NA,2201,910.779220779221
25,54,"žirafa",NA,0,"ʒiræfæ",6,NA,NA,NA,0,NA,0,NA,1544,910.779220779221
25,55,"životinja","animal",0,"ʒivotɪɲæ",8,5.648974238,20,4.66666666666667,0,NA,0,NA,1802,910.779220779221
25,61,"helikopter",NA,0,"xɛlɪkoptɛr",10,NA,NA,NA,0,NA,0,NA,2290,910.779220779221
25,65,"sanjke",NA,0,"saɲkɛ",5,NA,NA,NA,0,NA,0,NA,1468,910.779220779221
25,67,"tramvaj","tram",0,"tɾamvɑj",7,0,NA,NA,0,NA,0,NA,1758,910.779220779221
25,74,"igračka","toy (object)",1,"iɡɾætʃkæ",8,6.261491684,4,3.14285714285714,0,NA,0,NA,1816,910.779220779221
25,78,"lopatica","shovel",0,"lopætɪtsæ",9,4.356708827,0,3.66666666666667,4,NA,4,NA,3804,910.779220779221
25,81,"ljepilo",NA,0,"ʎepɪlo",6,NA,NA,NA,0,NA,0,NA,1633,910.779220779221
25,85,"poklon",NA,0,"poklon",6,NA,NA,NA,0,NA,0,NA,1569,910.779220779221
25,86,"slagalice (puzzle)",NA,0,"slaɡælɪtsɛ",10,NA,NA,NA,0,NA,0,NA,2165,910.779220779221
25,87,"slikovnica",NA,0,"slikovnɪtsæ",11,NA,NA,NA,0,NA,0,NA,2296,910.779220779221
25,97,"grašak","peas",0,"ɡɾaʃæk",6,4.454347296,2,3.5,0,NA,0,NA,1541,910.779220779221
25,98,"griz","semolina",0,"ɡɾiz",4,0,NA,NA,0,NA,1,3,1485,910.779220779221
25,99,"grožđe",NA,1,"ɡɾoʒdʑɛ",7,NA,NA,NA,0,NA,0,NA,1782,910.779220779221
25,103,"hrenovke",NA,1,"xɾɛnofkɛ",8,NA,NA,NA,0,NA,0,NA,1929,910.779220779221
25,105,"jagoda",NA,0,"jaɡodæ",6,NA,NA,NA,0,NA,0,NA,1496,910.779220779221
25,107,"jogurt","yogurt",0,"joɡʊrt",6,4.356708827,1,5.5,0,NA,0,NA,1604,910.779220779221
25,115,"kokice",NA,0,"kokɪtsɛ",7,NA,NA,NA,0,NA,4,12,1589,910.779220779221
25,117,"krafna",NA,0,"kɾafnæ",6,NA,NA,NA,0,NA,1,8,1478,910.779220779221
25,118,"krastavac",NA,0,"kɾastævæts",10,NA,NA,NA,0,NA,0,NA,2165,910.779220779221
25,125,"marmelada",NA,0,"mɑrmɛlædæ",9,NA,NA,NA,0,NA,0,NA,2110,910.779220779221
25,126,"maslac",NA,0,"maslæts",7,NA,NA,NA,0,NA,1,0,1622,910.779220779221
25,134,"palačinka",NA,0,"palætʃɪŋkæ",10,NA,NA,NA,0,NA,0,NA,2166,910.779220779221
25,135,"pecivo",NA,0,"pɛtsɪvo",7,NA,NA,NA,0,NA,0,NA,1728,910.779220779221
25,136,"piće",NA,0,"pitɕɛ",5,NA,NA,NA,0,NA,2,0.5,1444,910.779220779221
25,137,"pizza",NA,0,"pizzæ",5,NA,NA,NA,0,NA,0,NA,1428,910.779220779221
25,139,"puding",NA,0,"pudɪŋɡ",6,NA,NA,NA,0,NA,0,NA,1625,910.779220779221
25,142,"salata",NA,0,"salætæ",6,NA,NA,NA,1,0,2,0,1407,910.779220779221
25,143,"sendvič",NA,0,"sɛndvɪtʃ",8,NA,NA,NA,0,NA,0,NA,1923,910.779220779221
25,145,"sladole","ice cream",1,"sladolɛ",7,0,4,4.33333333333333,0,NA,0,NA,1710,910.779220779221
25,149,"špageti",NA,0,"ʃpaɡɛtɪ",7,NA,NA,NA,0,NA,0,NA,1718,910.779220779221
25,150,"špinat","spinach",0,"ʃpinæt",6,3.583518938,0,7,0,NA,0,NA,1544,910.779220779221
25,151,"tijesto","pasta",0,"tijesto",7,3.218875825,0,NA,0,NA,0,NA,1734,910.779220779221
25,152,"trešnja",NA,0,"tɾɛʃɲæ",6,NA,NA,NA,0,NA,0,NA,1516,910.779220779221
25,160,"gumb","button",1,"ɡumb",4,5.805134969,0,2,0,NA,2,4,1500,910.779220779221
25,161,"haljina","dress (object)",1,"xaʎɪnæ",6,5.823045895,5,1,0,NA,0,NA,1501,910.779220779221
25,166,"kaput","coat",0,"kapʊt",5,6.182084907,5,2,0,NA,3,11,1425,910.779220779221
25,168,"lančić",NA,0,"lantʃɪtɕ",8,NA,NA,NA,0,NA,0,NA,1868,910.779220779221
25,175,"rupčić","handkerchief",1,"ɾuptʃɪtɕ",8,2.079441542,1,5,0,NA,0,NA,1882,910.779220779221
25,179,"štramplice",NA,0,"ʃtɾamplɪtsɛ",11,NA,NA,NA,0,NA,0,NA,2422,910.779220779221
25,181,"traperice",NA,0,"tɾapɛrɪtsɛ",10,NA,NA,NA,0,NA,0,NA,2172,910.779220779221
25,182,"trenirka",NA,0,"tɾɛnɪrkæ",8,NA,NA,NA,0,NA,0,NA,1803,910.779220779221
25,189,"koljeno","knee",0,"koʎeno",6,5.147494477,1,4.5,0,NA,0,NA,1593,910.779220779221
25,197,"penis","penis",0,"pɛnɪs",5,2.302585093,0,NA,0,NA,0,NA,1438,910.779220779221
25,216,"čekić","hammer",1,"tʃɛkɪtɕ",7,4.844187086,0,9,0,NA,0,NA,1693,910.779220779221
25,218,"četka","brush (object)",0,"tʃɛtkæ",6,5.916202063,5,1.66666666666667,0,NA,0,NA,1435,910.779220779221
25,219,"četkica za zube","toothbrush",0,"tʃɛtkɪtsæzazubɛ",15,2.944438979,0,NA,0,NA,0,NA,3396,910.779220779221
25,222,"igla",NA,0,"iɡlæ",4,NA,NA,NA,1,0,1,0,1353,910.779220779221
25,225,"kantica",NA,1,"kantɪtsæ",8,NA,NA,NA,0,NA,0,NA,1698,910.779220779221
25,226,"kanta (za smeće)",NA,0,"kantæ",5,NA,NA,NA,0,NA,4,13.6666666666667,1299,910.779220779221
25,229,"košara",NA,0,"koʃɑræ",6,NA,NA,NA,0,NA,0,NA,1479,910.779220779221
25,230,"kuhača",NA,1,"kuhætʃæ",7,NA,NA,NA,0,NA,0,NA,1600,910.779220779221
